TransactionID;Date;StoreID;ProdID;CustomerID;UnitsSold;Descrição;Tamanho;Cor;ValueSold;Promo
3586;04/09/2022;Loja007;123000;90005;3;Calça liso;  P;Azul;59,97;0
3587;04/09/2022;Loja004;123003;90055;3;Blusa manga curta; M;Vermelho;83,97;0
3588;04/09/2022;Loja003;123003;90068;2;Blusa manga curta; M;Vermelho;55,98;0
3589;04/09/2022;Loja009;123004;90044;2;Regata;M;Cinza;71,98;0
3590;04/09/2022;Loja010;123006;90061;2;Colete;P;Preto;111,98;0
3591;04/09/2022;Loja005;123002;90078;3;Camisa manga longa;M;Preto;83,97;0
3592;04/09/2022;Loja007;123008;90026;2;Calça pantalona;G;Vermelho;179,98;0
3593;04/09/2022;Loja001;123007;90085;3;Camisa jeans;P;Vermelho;179,97;0
3594;04/09/2022;Loja004;123004;90018;3;Regata;M;Cinza;107,97;0
3595;04/09/2022;Loja009;123006;90010;2;Colete;P;Preto;111,98;0
3596;04/09/2022;Loja008;123004;90016;3;Regata;M;Cinza;107,97;0
3597;04/09/2022;Loja001;123007;90011;1;Camisa jeans;P;Vermelho;59,99;0
3598;04/09/2022;Loja001;123003;90094;3;Blusa manga curta; M;Vermelho;83,97;0
3599;04/09/2022;Loja002;123007;90072;3;Camisa jeans;P;Vermelho;179,97;0
3600;04/09/2022;Loja005;123005;90044;2;Blusa em malha;  P;Cinza;99,98;0
3601;04/09/2022;Loja003;123005;90090;3;Blusa em malha;  P;Cinza;149,97;0
3602;04/09/2022;Loja009;123003;90012;3;Blusa manga curta; M;Vermelho;83,97;0
3603;04/09/2022;Loja008;123008;90000;3;Calça pantalona;G;Vermelho;269,97;0
3604;04/09/2022;Loja009;123003;90003;4;Blusa manga curta; M;Vermelho;111,96;0
3605;04/09/2022;Loja009;123005;90085;2;Blusa em malha;  P;Cinza;99,98;0
3606;04/09/2022;Loja003;123006;90044;3;Colete;P;Preto;151,173;1
3607;04/09/2022;Loja009;123004;90097;3;Regata;M;Cinza;107,97;0
3608;04/09/2022;Loja003;123005;90033;2;Blusa em malha;  P;Cinza;89,982;1
3609;05/09/2022;Loja002;123001;90006;3;Calça algodão;  G;Cinza;77,97;0
3610;05/09/2022;Loja001;123006;90036;2;Colete;P;Preto;111,98;0
3611;05/09/2022;Loja002;123005;90009;2;Blusa em malha;  P;Cinza;99,98;0
3612;05/09/2022;Loja007;123006;90062;2;Colete;P;Preto;111,98;0
3613;05/09/2022;Loja004;123003;90050;1;Blusa manga curta; M;Vermelho;27,99;0
3614;05/09/2022;Loja003;123004;90013;1;Regata;M;Cinza;35,99;0
3615;06/09/2022;Loja005;123007;90033;2;Camisa jeans;P;Vermelho;107,982;1
3616;06/09/2022;Loja002;123009;90012;3;Jaqueta;GG;Vermelho;275,97;0
3617;06/09/2022;Loja009;123002;90052;1;Camisa manga longa;M;Preto;27,99;0
3618;06/09/2022;Loja001;123001;90069;1;Calça algodão;  G;Cinza;25,99;0
3619;06/09/2022;Loja001;123000;90026;3;Calça liso;  P;Azul;59,97;0
3620;06/09/2022;Loja002;123000;90038;2;Calça liso;  P;Azul;39,98;0
3621;06/09/2022;Loja001;123005;90039;2;Blusa em malha;  P;Cinza;99,98;0
3622;06/09/2022;Loja007;123000;90077;3;Calça liso;  P;Azul;59,97;0
3623;07/09/2022;Loja002;123003;90021;2;Blusa manga curta; M;Vermelho;55,98;0
3624;07/09/2022;Loja004;123002;90013;2;Camisa manga longa;M;Preto;55,98;0
3625;07/09/2022;Loja006;123003;90099;2;Blusa manga curta; M;Vermelho;50,382;1
3626;07/09/2022;Loja007;123002;90081;3;Camisa manga longa;M;Preto;83,97;0
3627;07/09/2022;Loja002;123008;90069;3;Calça pantalona;G;Vermelho;242,973;1
3628;07/09/2022;Loja004;123006;90027;3;Colete;P;Preto;167,97;0
3629;07/09/2022;Loja007;123005;90038;2;Blusa em malha;  P;Cinza;89,982;1
3630;07/09/2022;Loja009;123007;90016;3;Camisa jeans;P;Vermelho;161,973;1
3631;07/09/2022;Loja001;123004;90064;2;Regata;M;Cinza;71,98;0
3632;07/09/2022;Loja005;123003;90083;2;Blusa manga curta; M;Vermelho;55,98;0
3633;07/09/2022;Loja006;123007;90003;4;Camisa jeans;P;Vermelho;215,964;1
3634;07/09/2022;Loja002;123003;90087;3;Blusa manga curta; M;Vermelho;83,97;0
3635;08/09/2022;Loja002;123001;90081;3;Calça algodão;  G;Cinza;70,173;1
3636;08/09/2022;Loja009;123001;90046;4;Calça algodão;  G;Cinza;93,564;1
3637;08/09/2022;Loja005;123008;90034;4;Calça pantalona;G;Vermelho;359,96;0
3638;09/09/2022;Loja006;123005;90000;2;Blusa em malha;  P;Cinza;99,98;0
3639;09/09/2022;Loja001;123000;90023;2;Calça liso;  P;Azul;39,98;0
3640;09/09/2022;Loja007;123008;90038;1;Calça pantalona;G;Vermelho;89,99;0
3641;09/09/2022;Loja007;123006;90063;3;Colete;P;Preto;167,97;0
3642;09/09/2022;Loja006;123005;90043;2;Blusa em malha;  P;Cinza;99,98;0
3643;09/09/2022;Loja006;123004;90084;2;Regata;M;Cinza;71,98;0
3644;09/09/2022;Loja009;123007;90002;1;Camisa jeans;P;Vermelho;53,991;1
3645;09/09/2022;Loja007;123004;90080;3;Regata;M;Cinza;107,97;0
3646;09/09/2022;Loja002;123006;90045;1;Colete;P;Preto;55,99;0
3647;09/09/2022;Loja004;123008;90077;3;Calça pantalona;G;Vermelho;269,97;0
3648;09/09/2022;Loja008;123007;90054;3;Camisa jeans;P;Vermelho;179,97;0
3649;09/09/2022;Loja005;123007;90045;1;Camisa jeans;P;Vermelho;53,991;1
3650;09/09/2022;Loja003;123005;90058;1;Blusa em malha;  P;Cinza;49,99;0
3651;09/09/2022;Loja003;123008;90097;3;Calça pantalona;G;Vermelho;242,973;1
3652;09/09/2022;Loja002;123005;90046;3;Blusa em malha;  P;Cinza;149,97;0
3653;09/09/2022;Loja002;123009;90087;2;Jaqueta;GG;Vermelho;183,98;0
3654;09/09/2022;Loja006;123007;90073;2;Camisa jeans;P;Vermelho;119,98;0
3655;09/09/2022;Loja001;123003;90016;4;Blusa manga curta; M;Vermelho;111,96;0
3656;09/09/2022;Loja004;123004;90010;3;Regata;M;Cinza;107,97;0
3657;09/09/2022;Loja006;123008;90081;1;Calça pantalona;G;Vermelho;89,99;0
3658;09/09/2022;Loja004;123006;90025;3;Colete;P;Preto;167,97;0
3659;10/09/2022;Loja002;123004;90068;3;Regata;M;Cinza;107,97;0
3660;10/09/2022;Loja008;123004;90057;3;Regata;M;Cinza;107,97;0
3661;10/09/2022;Loja004;123001;90089;2;Calça algodão;  G;Cinza;51,98;0
3662;10/09/2022;Loja008;123001;90074;3;Calça algodão;  G;Cinza;77,97;0
3663;10/09/2022;Loja008;123002;90094;2;Camisa manga longa;M;Preto;55,98;0
3664;10/09/2022;Loja001;123004;90029;1;Regata;M;Cinza;32,391;1
3665;11/09/2022;Loja007;123006;90030;1;Colete;P;Preto;55,99;0
3666;11/09/2022;Loja007;123006;90099;3;Colete;P;Preto;167,97;0
3667;11/09/2022;Loja005;123008;90065;2;Calça pantalona;G;Vermelho;179,98;0
3668;11/09/2022;Loja002;123007;90025;1;Camisa jeans;P;Vermelho;59,99;0
3669;11/09/2022;Loja008;123003;90062;3;Blusa manga curta; M;Vermelho;83,97;0
3670;12/09/2022;Loja010;123007;90002;3;Camisa jeans;P;Vermelho;179,97;0
3671;12/09/2022;Loja003;123004;90089;1;Regata;M;Cinza;32,391;1
3672;12/09/2022;Loja006;123008;90038;1;Calça pantalona;G;Vermelho;89,99;0
3673;12/09/2022;Loja001;123004;90068;2;Regata;M;Cinza;71,98;0
3674;12/09/2022;Loja010;123002;90068;3;Camisa manga longa;M;Preto;83,97;0
3675;12/09/2022;Loja005;123002;90092;3;Camisa manga longa;M;Preto;83,97;0
3676;12/09/2022;Loja007;123002;90086;2;Camisa manga longa;M;Preto;55,98;0
3677;12/09/2022;Loja001;123006;90097;2;Colete;P;Preto;100,782;1
3678;13/09/2022;Loja009;123007;90054;2;Camisa jeans;P;Vermelho;119,98;0
3679;13/09/2022;Loja003;123006;90054;2;Colete;P;Preto;111,98;0
3680;13/09/2022;Loja009;123005;90030;2;Blusa em malha;  P;Cinza;99,98;0
3681;13/09/2022;Loja003;123009;90034;3;Jaqueta;GG;Vermelho;275,97;0
3682;13/09/2022;Loja009;123007;90087;3;Camisa jeans;P;Vermelho;179,97;0
3683;13/09/2022;Loja001;123006;90090;2;Colete;P;Preto;111,98;0
3684;13/09/2022;Loja002;123005;90020;2;Blusa em malha;  P;Cinza;99,98;0
3685;13/09/2022;Loja001;123006;90089;3;Colete;P;Preto;167,97;0
3686;13/09/2022;Loja010;123001;90047;3;Calça algodão;  G;Cinza;77,97;0
3687;13/09/2022;Loja007;123005;90086;3;Blusa em malha;  P;Cinza;149,97;0
3688;13/09/2022;Loja006;123008;90056;3;Calça pantalona;G;Vermelho;242,973;1
3689;14/09/2022;Loja005;123007;90012;2;Camisa jeans;P;Vermelho;119,98;0
3690;14/09/2022;Loja007;123001;90006;3;Calça algodão;  G;Cinza;70,173;1
3691;14/09/2022;Loja008;123002;90062;3;Camisa manga longa;M;Preto;83,97;0
3692;14/09/2022;Loja008;123004;90026;3;Regata;M;Cinza;97,173;1
3693;14/09/2022;Loja007;123003;90016;2;Blusa manga curta; M;Vermelho;55,98;0
3694;15/09/2022;Loja006;123002;90078;1;Camisa manga longa;M;Preto;27,99;0
3695;15/09/2022;Loja006;123002;90037;3;Camisa manga longa;M;Preto;83,97;0
3696;15/09/2022;Loja002;123005;90064;2;Blusa em malha;  P;Cinza;99,98;0
3697;15/09/2022;Loja009;123008;90016;4;Calça pantalona;G;Vermelho;359,96;0
3698;15/09/2022;Loja007;123001;90053;3;Calça algodão;  G;Cinza;70,173;1
3699;15/09/2022;Loja008;123005;90039;3;Blusa em malha;  P;Cinza;149,97;0
3700;15/09/2022;Loja004;123009;90096;2;Jaqueta;GG;Vermelho;183,98;0
3701;15/09/2022;Loja008;123002;90004;3;Camisa manga longa;M;Preto;83,97;0
3702;15/09/2022;Loja006;123003;90088;2;Blusa manga curta; M;Vermelho;50,382;1
3703;15/09/2022;Loja003;123003;90048;3;Blusa manga curta; M;Vermelho;75,573;1
3704;15/09/2022;Loja009;123003;90054;3;Blusa manga curta; M;Vermelho;83,97;0
3705;16/09/2022;Loja004;123002;90009;3;Camisa manga longa;M;Preto;83,97;0
3706;16/09/2022;Loja006;123007;90040;4;Camisa jeans;P;Vermelho;239,96;0
3707;17/09/2022;Loja009;123003;90083;3;Blusa manga curta; M;Vermelho;75,573;1
3708;17/09/2022;Loja008;123001;90098;2;Calça algodão;  G;Cinza;46,782;1
3709;17/09/2022;Loja006;123000;90067;2;Calça liso;  P;Azul;39,98;0
3710;17/09/2022;Loja009;123000;90009;3;Calça liso;  P;Azul;59,97;0
3711;17/09/2022;Loja008;123000;90064;2;Calça liso;  P;Azul;39,98;0
3712;17/09/2022;Loja005;123005;90070;2;Blusa em malha;  P;Cinza;99,98;0
3713;17/09/2022;Loja008;123005;90089;3;Blusa em malha;  P;Cinza;149,97;0
3714;17/09/2022;Loja009;123001;90039;1;Calça algodão;  G;Cinza;23,391;1
3715;17/09/2022;Loja008;123008;90071;2;Calça pantalona;G;Vermelho;179,98;0
3716;17/09/2022;Loja004;123002;90048;3;Camisa manga longa;M;Preto;83,97;0
3717;17/09/2022;Loja009;123008;90080;4;Calça pantalona;G;Vermelho;359,96;0
3718;17/09/2022;Loja005;123005;90096;4;Blusa em malha;  P;Cinza;199,96;0
3719;17/09/2022;Loja007;123009;90016;1;Jaqueta;GG;Vermelho;91,99;0
3720;17/09/2022;Loja006;123001;90041;3;Calça algodão;  G;Cinza;77,97;0
3721;17/09/2022;Loja004;123002;90096;3;Camisa manga longa;M;Preto;83,97;0
3722;17/09/2022;Loja004;123006;90083;4;Colete;P;Preto;223,96;0
3723;17/09/2022;Loja002;123004;90091;2;Regata;M;Cinza;71,98;0
3724;17/09/2022;Loja008;123008;90050;3;Calça pantalona;G;Vermelho;242,973;1
3725;17/09/2022;Loja010;123006;90069;3;Colete;P;Preto;167,97;0
3726;17/09/2022;Loja005;123003;90045;3;Blusa manga curta; M;Vermelho;83,97;0
3727;18/09/2022;Loja005;123001;90058;2;Calça algodão;  G;Cinza;51,98;0
3728;18/09/2022;Loja003;123001;90004;2;Calça algodão;  G;Cinza;51,98;0
3729;18/09/2022;Loja002;123008;90014;1;Calça pantalona;G;Vermelho;89,99;0
3730;18/09/2022;Loja002;123002;90053;3;Camisa manga longa;M;Preto;83,97;0
3731;18/09/2022;Loja007;123004;90094;4;Regata;M;Cinza;129,564;1
3732;18/09/2022;Loja001;123000;90015;3;Calça liso;  P;Azul;59,97;0
3733;18/09/2022;Loja002;123003;90062;2;Blusa manga curta; M;Vermelho;55,98;0
3734;18/09/2022;Loja004;123004;90064;1;Regata;M;Cinza;35,99;0
3735;18/09/2022;Loja003;123004;90059;3;Regata;M;Cinza;97,173;1
3736;18/09/2022;Loja003;123006;90018;3;Colete;P;Preto;167,97;0
3737;18/09/2022;Loja006;123007;90003;2;Camisa jeans;P;Vermelho;119,98;0
3738;18/09/2022;Loja005;123009;90001;3;Jaqueta;GG;Vermelho;275,97;0
3739;18/09/2022;Loja003;123008;90059;2;Calça pantalona;G;Vermelho;179,98;0
3740;18/09/2022;Loja005;123004;90087;1;Regata;M;Cinza;35,99;0
3741;18/09/2022;Loja002;123008;90080;2;Calça pantalona;G;Vermelho;179,98;0
3742;18/09/2022;Loja007;123001;90070;3;Calça algodão;  G;Cinza;77,97;0
3743;18/09/2022;Loja007;123004;90065;2;Regata;M;Cinza;71,98;0
3744;18/09/2022;Loja007;123006;90088;1;Colete;P;Preto;55,99;0
3745;18/09/2022;Loja005;123006;90049;3;Colete;P;Preto;167,97;0
3746;19/09/2022;Loja004;123009;90023;2;Jaqueta;GG;Vermelho;165,582;1
3747;19/09/2022;Loja002;123004;90016;2;Regata;M;Cinza;71,98;0
3748;19/09/2022;Loja003;123004;90044;1;Regata;M;Cinza;32,391;1
3749;19/09/2022;Loja005;123008;90079;2;Calça pantalona;G;Vermelho;179,98;0
3750;20/09/2022;Loja002;123001;90047;3;Calça algodão;  G;Cinza;77,97;0
3751;20/09/2022;Loja002;123000;90086;2;Calça liso;  P;Azul;39,98;0
3752;20/09/2022;Loja004;123009;90098;2;Jaqueta;GG;Vermelho;183,98;0
3753;20/09/2022;Loja003;123007;90094;3;Camisa jeans;P;Vermelho;179,97;0
3754;20/09/2022;Loja008;123009;90091;2;Jaqueta;GG;Vermelho;183,98;0
3755;20/09/2022;Loja008;123006;90091;3;Colete;P;Preto;167,97;0
3756;20/09/2022;Loja007;123001;90025;2;Calça algodão;  G;Cinza;46,782;1
3757;20/09/2022;Loja005;123000;90059;1;Calça liso;  P;Azul;19,99;0
3758;21/09/2022;Loja009;123007;90012;1;Camisa jeans;P;Vermelho;59,99;0
3759;22/09/2022;Loja009;123009;90028;1;Jaqueta;GG;Vermelho;82,791;1
3760;22/09/2022;Loja003;123003;90043;3;Blusa manga curta; M;Vermelho;83,97;0
3761;22/09/2022;Loja004;123001;90034;3;Calça algodão;  G;Cinza;77,97;0
3762;22/09/2022;Loja006;123004;90045;3;Regata;M;Cinza;107,97;0
3763;22/09/2022;Loja009;123004;90031;3;Regata;M;Cinza;107,97;0
3764;22/09/2022;Loja005;123007;90043;3;Camisa jeans;P;Vermelho;179,97;0
3765;22/09/2022;Loja002;123008;90065;4;Calça pantalona;G;Vermelho;359,96;0
3766;22/09/2022;Loja006;123001;90018;1;Calça algodão;  G;Cinza;25,99;0
3767;23/09/2022;Loja009;123006;90030;1;Colete;P;Preto;50,391;1
3768;23/09/2022;Loja010;123004;90082;2;Regata;M;Cinza;71,98;0
3769;23/09/2022;Loja005;123000;90082;2;Calça liso;  P;Azul;35,982;1
3770;23/09/2022;Loja002;123003;90031;3;Blusa manga curta; M;Vermelho;83,97;0
3771;24/09/2022;Loja009;123006;90002;1;Colete;P;Preto;55,99;0
3772;24/09/2022;Loja001;123005;90084;1;Blusa em malha;  P;Cinza;49,99;0
3773;24/09/2022;Loja001;123002;90004;2;Camisa manga longa;M;Preto;55,98;0
3774;24/09/2022;Loja009;123006;90056;2;Colete;P;Preto;111,98;0
3775;24/09/2022;Loja008;123004;90024;4;Regata;M;Cinza;143,96;0
3776;24/09/2022;Loja004;123003;90001;2;Blusa manga curta; M;Vermelho;55,98;0
3777;24/09/2022;Loja008;123009;90095;2;Jaqueta;GG;Vermelho;183,98;0
3778;24/09/2022;Loja006;123007;90074;2;Camisa jeans;P;Vermelho;119,98;0
3779;24/09/2022;Loja010;123005;90037;4;Blusa em malha;  P;Cinza;199,96;0
3780;24/09/2022;Loja001;123005;90051;1;Blusa em malha;  P;Cinza;44,991;1
3781;24/09/2022;Loja008;123000;90038;2;Calça liso;  P;Azul;35,982;1
3782;24/09/2022;Loja007;123003;90091;2;Blusa manga curta; M;Vermelho;55,98;0
3783;24/09/2022;Loja002;123008;90035;3;Calça pantalona;G;Vermelho;269,97;0
3784;24/09/2022;Loja002;123003;90013;1;Blusa manga curta; M;Vermelho;27,99;0
3785;24/09/2022;Loja006;123003;90059;3;Blusa manga curta; M;Vermelho;83,97;0
3786;24/09/2022;Loja005;123001;90098;2;Calça algodão;  G;Cinza;51,98;0
3787;24/09/2022;Loja005;123006;90007;2;Colete;P;Preto;111,98;0
3788;24/09/2022;Loja006;123005;90003;2;Blusa em malha;  P;Cinza;99,98;0
3789;24/09/2022;Loja008;123009;90078;3;Jaqueta;GG;Vermelho;275,97;0
3790;24/09/2022;Loja008;123009;90040;1;Jaqueta;GG;Vermelho;82,791;1
3791;24/09/2022;Loja005;123002;90067;3;Camisa manga longa;M;Preto;83,97;0
3792;24/09/2022;Loja004;123008;90089;2;Calça pantalona;G;Vermelho;179,98;0
3793;24/09/2022;Loja006;123000;90065;2;Calça liso;  P;Azul;39,98;0
3794;24/09/2022;Loja003;123002;90055;2;Camisa manga longa;M;Preto;50,382;1
3795;25/09/2022;Loja003;123001;90077;2;Calça algodão;  G;Cinza;46,782;1
3796;25/09/2022;Loja005;123005;90044;3;Blusa em malha;  P;Cinza;149,97;0
3797;25/09/2022;Loja001;123008;90046;3;Calça pantalona;G;Vermelho;269,97;0
3798;25/09/2022;Loja010;123002;90080;3;Camisa manga longa;M;Preto;83,97;0
3799;25/09/2022;Loja002;123004;90049;3;Regata;M;Cinza;107,97;0
3800;25/09/2022;Loja005;123001;90061;3;Calça algodão;  G;Cinza;77,97;0
3801;25/09/2022;Loja010;123003;90024;2;Blusa manga curta; M;Vermelho;55,98;0
3802;25/09/2022;Loja008;123007;90064;4;Camisa jeans;P;Vermelho;239,96;0
3803;25/09/2022;Loja008;123008;90095;2;Calça pantalona;G;Vermelho;179,98;0
3804;25/09/2022;Loja002;123007;90025;2;Camisa jeans;P;Vermelho;119,98;0
3805;25/09/2022;Loja009;123005;90032;1;Blusa em malha;  P;Cinza;44,991;1
3806;25/09/2022;Loja002;123005;90055;2;Blusa em malha;  P;Cinza;99,98;0
3807;25/09/2022;Loja006;123009;90021;3;Jaqueta;GG;Vermelho;275,97;0
3808;25/09/2022;Loja002;123008;90071;3;Calça pantalona;G;Vermelho;269,97;0
3809;25/09/2022;Loja003;123002;90077;2;Camisa manga longa;M;Preto;50,382;1
3810;25/09/2022;Loja009;123006;90028;2;Colete;P;Preto;111,98;0
3811;25/09/2022;Loja005;123007;90096;1;Camisa jeans;P;Vermelho;53,991;1
3812;25/09/2022;Loja004;123008;90052;2;Calça pantalona;G;Vermelho;179,98;0
3813;25/09/2022;Loja004;123004;90024;3;Regata;M;Cinza;107,97;0
3814;25/09/2022;Loja005;123005;90080;2;Blusa em malha;  P;Cinza;99,98;0
3815;25/09/2022;Loja005;123007;90017;3;Camisa jeans;P;Vermelho;179,97;0
3816;25/09/2022;Loja004;123001;90024;3;Calça algodão;  G;Cinza;77,97;0
3817;25/09/2022;Loja002;123009;90041;1;Jaqueta;GG;Vermelho;82,791;1
3818;25/09/2022;Loja005;123001;90018;3;Calça algodão;  G;Cinza;77,97;0
3819;26/09/2022;Loja003;123008;90020;2;Calça pantalona;G;Vermelho;179,98;0
3820;26/09/2022;Loja002;123007;90003;2;Camisa jeans;P;Vermelho;107,982;1
3821;26/09/2022;Loja010;123001;90089;2;Calça algodão;  G;Cinza;51,98;0
3822;26/09/2022;Loja004;123007;90032;1;Camisa jeans;P;Vermelho;59,99;0
3823;26/09/2022;Loja001;123004;90027;3;Regata;M;Cinza;107,97;0
3824;26/09/2022;Loja003;123006;90052;2;Colete;P;Preto;111,98;0
3825;26/09/2022;Loja001;123007;90068;2;Camisa jeans;P;Vermelho;107,982;1
3826;27/09/2022;Loja007;123005;90005;3;Blusa em malha;  P;Cinza;149,97;0
3827;27/09/2022;Loja004;123004;90098;4;Regata;M;Cinza;143,96;0
3828;27/09/2022;Loja004;123009;90048;4;Jaqueta;GG;Vermelho;331,164;1
3829;28/09/2022;Loja003;123006;90080;1;Colete;P;Preto;50,391;1
3830;29/09/2022;Loja002;123004;90066;2;Regata;M;Cinza;64,782;1
3831;29/09/2022;Loja010;123002;90051;3;Camisa manga longa;M;Preto;83,97;0
3832;29/09/2022;Loja007;123003;90049;2;Blusa manga curta; M;Vermelho;55,98;0
3833;29/09/2022;Loja009;123002;90054;4;Camisa manga longa;M;Preto;111,96;0
3834;29/09/2022;Loja007;123009;90048;1;Jaqueta;GG;Vermelho;91,99;0
3835;29/09/2022;Loja009;123004;90074;4;Regata;M;Cinza;143,96;0
3836;29/09/2022;Loja010;123003;90051;4;Blusa manga curta; M;Vermelho;100,764;1
3837;29/09/2022;Loja002;123002;90095;3;Camisa manga longa;M;Preto;83,97;0
3838;29/09/2022;Loja010;123000;90039;2;Calça liso;  P;Azul;35,982;1
3839;29/09/2022;Loja009;123008;90039;1;Calça pantalona;G;Vermelho;89,99;0
3840;29/09/2022;Loja001;123003;90084;2;Blusa manga curta; M;Vermelho;55,98;0
3841;29/09/2022;Loja007;123008;90066;4;Calça pantalona;G;Vermelho;323,964;1
3842;29/09/2022;Loja007;123006;90065;2;Colete;P;Preto;100,782;1
3843;29/09/2022;Loja002;123002;90048;4;Camisa manga longa;M;Preto;111,96;0
3844;29/09/2022;Loja001;123001;90029;2;Calça algodão;  G;Cinza;51,98;0
3845;29/09/2022;Loja009;123000;90008;2;Calça liso;  P;Azul;39,98;0
3846;29/09/2022;Loja005;123009;90060;3;Jaqueta;GG;Vermelho;275,97;0
3847;29/09/2022;Loja003;123005;90046;3;Blusa em malha;  P;Cinza;149,97;0
3848;29/09/2022;Loja002;123001;90084;2;Calça algodão;  G;Cinza;51,98;0
3849;29/09/2022;Loja009;123001;90073;1;Calça algodão;  G;Cinza;25,99;0
3850;29/09/2022;Loja007;123004;90073;1;Regata;M;Cinza;35,99;0
3851;29/09/2022;Loja003;123006;90025;1;Colete;P;Preto;50,391;1
3852;29/09/2022;Loja007;123000;90045;3;Calça liso;  P;Azul;59,97;0
3853;29/09/2022;Loja004;123001;90034;3;Calça algodão;  G;Cinza;77,97;0
3854;29/09/2022;Loja006;123001;90017;3;Calça algodão;  G;Cinza;77,97;0
3855;29/09/2022;Loja004;123005;90005;2;Blusa em malha;  P;Cinza;99,98;0
3856;29/09/2022;Loja005;123006;90046;4;Colete;P;Preto;201,564;1
3857;29/09/2022;Loja010;123008;90083;3;Calça pantalona;G;Vermelho;269,97;0
3858;29/09/2022;Loja002;123001;90097;3;Calça algodão;  G;Cinza;70,173;1
3859;29/09/2022;Loja007;123008;90093;3;Calça pantalona;G;Vermelho;269,97;0
3860;30/09/2022;Loja005;123005;90045;1;Blusa em malha;  P;Cinza;49,99;0
3861;30/09/2022;Loja003;123001;90015;3;Calça algodão;  G;Cinza;77,97;0
3862;30/09/2022;Loja010;123003;90086;2;Blusa manga curta; M;Vermelho;55,98;0
3863;30/09/2022;Loja002;123009;90068;3;Jaqueta;GG;Vermelho;248,373;1
3864;30/09/2022;Loja003;123008;90089;2;Calça pantalona;G;Vermelho;179,98;0
3865;30/09/2022;Loja006;123002;90087;3;Camisa manga longa;M;Preto;83,97;0
3866;30/09/2022;Loja009;123007;90067;4;Camisa jeans;P;Vermelho;239,96;0
3867;30/09/2022;Loja004;123000;90004;3;Calça liso;  P;Azul;59,97;0
3868;30/09/2022;Loja007;123006;90024;3;Colete;P;Preto;167,97;0
3869;30/09/2022;Loja005;123006;90086;2;Colete;P;Preto;111,98;0
3870;30/09/2022;Loja003;123002;90062;3;Camisa manga longa;M;Preto;83,97;0
3871;30/09/2022;Loja006;123008;90098;3;Calça pantalona;G;Vermelho;269,97;0
3872;30/09/2022;Loja003;123008;90044;3;Calça pantalona;G;Vermelho;269,97;0
3873;30/09/2022;Loja008;123006;90045;2;Colete;P;Preto;111,98;0
3874;30/09/2022;Loja010;123007;90014;2;Camisa jeans;P;Vermelho;119,98;0
3875;30/09/2022;Loja004;123004;90012;3;Regata;M;Cinza;107,97;0
3876;30/09/2022;Loja006;123001;90091;1;Calça algodão;  G;Cinza;25,99;0
9000;01/01/2023;Loja009;123006;90099;4;Colete;P;Preto;219,96;0
9001;01/01/2023;Loja009;123005;90088;1;Blusa em malha;  P;Cinza;42,99;0
9002;01/01/2023;Loja006;123002;90028;2;Camisa manga longa;M;Preto;55,98;0
9003;01/01/2023;Loja003;123009;90083;2;Jaqueta;GG;Vermelho;179,98;0
9004;01/01/2023;Loja006;123005;90096;3;Blusa em malha;  P;Cinza;128,97;0
9005;01/01/2023;Loja004;123002;90018;3;Camisa manga longa;M;Preto;71,3745;1
9006;01/01/2023;Loja007;123001;90050;1;Calça algodão;  G;Cinza;24,99;0
9007;01/01/2023;Loja004;123002;90001;4;Camisa manga longa;M;Preto;95,166;1
9008;01/01/2023;Loja003;123005;90074;3;Blusa em malha;  P;Cinza;128,97;0
9009;01/01/2023;Loja001;123002;90050;3;Camisa manga longa;M;Preto;83,97;0
9010;01/01/2023;Loja010;123001;90041;1;Calça algodão;  G;Cinza;24,99;0
9011;01/01/2023;Loja006;123011;90007;3;Camisa em viscose; M;Azul;59,97;0
9012;01/01/2023;Loja007;123006;90052;2;Colete;P;Preto;109,98;0
9013;01/01/2023;Loja003;123009;90061;4;Jaqueta;GG;Vermelho;359,96;0
9014;01/01/2023;Loja006;123009;90073;1;Jaqueta;GG;Vermelho;89,99;0
9015;01/01/2023;Loja003;123001;90048;3;Calça algodão;  G;Cinza;74,97;0
9016;01/01/2023;Loja009;123009;90053;2;Jaqueta;GG;Vermelho;179,98;0
9017;01/01/2023;Loja004;123008;90028;3;Calça pantalona;G;Vermelho;239,97;0
9018;01/01/2023;Loja007;123006;90040;2;Colete;P;Preto;109,98;0
9019;01/01/2023;Loja008;123002;90039;4;Camisa manga longa;M;Preto;111,96;0
9020;01/01/2023;Loja006;123005;90088;2;Blusa em malha;  P;Cinza;85,98;0
9021;01/01/2023;Loja007;123003;90042;2;Blusa manga curta; M;Vermelho;61,98;0
9022;01/01/2023;Loja007;123002;90053;3;Camisa manga longa;M;Preto;83,97;0
9023;01/01/2023;Loja008;123001;90096;2;Calça algodão;  G;Cinza;49,98;0
9024;01/01/2023;Loja007;123009;90068;2;Jaqueta;GG;Vermelho;179,98;0
9025;01/01/2023;Loja003;123004;90079;1;Regata;M;Cinza;35,99;0
9026;01/01/2023;Loja005;123007;90039;1;Camisa jeans;P;Vermelho;59,99;0
9027;01/01/2023;Loja003;123001;90016;3;Calça algodão;  G;Cinza;74,97;0
9028;01/01/2023;Loja003;123005;90008;3;Blusa em malha;  P;Cinza;109,6245;1
